	Major Program Name	CIP# Only	Degree Level	School Year
2164	Civil Engineering	14.0800	Bachelor's	2009-2010
2165	Civil Engineering	14.0800	Bachelor's	2015-2016
2166	Civil Engineering	14.0800	Bachelor's	2016-2017
2167	Computer Science	14.0900	Bachelor's	2009-2010
2168	Computer Science	14.0900	Bachelor's	2010-2011
2169	Computer Science	14.0900	Bachelor's	2011-2012
2170	Computer Science	14.0900	Bachelor's	2012-2013
2171	Computer Science	14.0900	Bachelor's	2008-2009
2172	Computer Science	14.0900	Bachelor's	2009-2010
2173	Computer Science	14.0900	Bachelor's	2010-2011
2174	Computer Science	14.0900	Bachelor's	2011-2012
2175	Computer Science	14.0900	Bachelor's	2008-2009
2176	Computer Science	14.0900	Bachelor's	2009-2010
2177	Computer Science	14.0900	Bachelor's	2010-2011
2178	Computer Science	14.0900	Bachelor's	2011-2012
2179	Computer Science	14.0900	Bachelor's	2012-2013
2180	Computer Science	14.0900	Bachelor's	2004-2005
2181	Computer Science	14.0900	Bachelor's	2005-2006
2182	Computer Science	14.0900	Bachelor's	2006-2007
2183	Computer Science	14.0900	Bachelor's	2007-2008
2184	Computer Science	14.0900	Bachelor's	2008-2009
2185	Computer Science	14.0900	Bachelor's	2009-2010
2186	Computer Science	14.0900	Bachelor's	2003-2004
2187	Computer Science	14.0900	Bachelor's	2004-2005
2188	Computer Science	14.0900	Bachelor's	2005-2006
2189	Computer Science	14.0900	Bachelor's	2006-2007
2190	Computer Science	14.0900	Bachelor's	2007-2008
2191	Computer Science	14.0900	Bachelor's	2008-2009
2192	Computer Science	14.0900	Bachelor's	2009-2010
2193	Computer Science	14.0900	Bachelor's	2010-2011
2194	Computer Science	14.0900	Bachelor's	2011-2012
2195	Computer Science	14.0900	Bachelor's	2012-2013
2196	Computer Science	14.0900	Bachelor's	2005-2006
2197	Computer Science	14.0900	Bachelor's	2006-2007
2198	Computer Science	14.0900	Bachelor's	2007-2008
2199	Computer Science	14.0900	Bachelor's	2008-2009
2200	Computer Science	14.0900	Bachelor's	2008-2009
2201	Computer Science	14.0900	Bachelor's	2009-2010
2202	Computer Science	14.0900	Bachelor's	2010-2011
2203	Computer Science	14.0900	Bachelor's	2011-2012
2204	Computer Science	14.0900	Bachelor's	2012-2013
2205	Computer Science	14.0900	Bachelor's	2003-2004
2206	Computer Science	14.0900	Bachelor's	2004-2005
2207	Computer Science	14.0900	Bachelor's	2005-2006
2208	Computer Science	14.0900	Bachelor's	2006-2007
2209	Computer Science	14.0900	Bachelor's	2007-2008
2210	Computer Science	14.0900	Bachelor's	2008-2009
2211	Computer Science	14.0900	Bachelor's	2009-2010
2212	Computer Science	14.0900	Bachelor's	2010-2011
2213	Computer Science	14.0900	Bachelor's	2011-2012
2214	Computer Science	14.0900	Bachelor's	2012-2013
2215	Computer Science	14.0900	Bachelor's	2013-2014
2216	Computer Science	14.0900	Bachelor's	2009-2010
2217	Computer Science	14.0900	Bachelor's	2010-2011
2218	Computer Science	14.0900	Bachelor's	2011-2012
2219	Computer Science	14.0900	Bachelor's	2009-2010
2220	Computer Science	14.0900	Bachelor's	2010-2011
2221	Computer Science	14.0900	Bachelor's	2011-2012
2222	Computer Science	14.0900	Bachelor's	2012-2013
2223	Computer Science	14.0900	Bachelor's	2013-2014
2224	Computer Science	14.0900	Bachelor's	2013-2014
2225	Computer Science	14.0900	Bachelor's	2013-2014
2226	Computer Science	14.0900	Bachelor's	2013-2014
2227	Computer Science	14.0900	Bachelor's	2012-2013
2228	Computer Science	14.0900	Bachelor's	2013-2014
2229	Computer Science	14.0900	Bachelor's	2014-2015
2230	Computer Science	14.0900	Bachelor's	2014-2015
2231	Computer Science	14.0900	Bachelor's	2013-2014
2232	Computer Science	14.0900	Bachelor's	2014-2015
2233	Computer Science	14.0900	Bachelor's	2008-2009
2234	Computer Science	14.0900	Bachelor's	2009-2010
2235	Computer Science	14.0900	Bachelor's	2010-2011
2236	Computer Science	14.0900	Bachelor's	2011-2012
2237	Computer Science	14.0900	Bachelor's	2012-2013
2238	Computer Science	14.0900	Bachelor's	2013-2014
2239	Computer Science	14.0900	Bachelor's	2014-2015
2240	Computer Science	14.0900	Bachelor's	2011-2012
2241	Computer Science	14.0900	Bachelor's	2012-2013
2242	Computer Science	14.0900	Bachelor's	2013-2014
2243	Computer Science	14.0900	Bachelor's	2014-2015
2244	Computer Science	14.0900	Bachelor's	2004-2005
2245	Computer Science	14.0900	Bachelor's	2005-2006
2246	Computer Science	14.0900	Bachelor's	2006-2007
2247	Computer Science	14.0900	Bachelor's	2007-2008
2248	Computer Science	14.0900	Bachelor's	2008-2009
2249	Computer Science	14.0900	Bachelor's	2004-2005
2250	Computer Science	14.0900	Bachelor's	2005-2006
2251	Computer Science	14.0900	Bachelor's	2006-2007
2252	Computer Science	14.0900	Bachelor's	2007-2008
2253	Computer Science	14.0900	Bachelor's	2008-2009
2254	Computer Science	14.0900	Bachelor's	2009-2010
2255	Computer Science	14.0900	Bachelor's	2004-2005
2256	Computer Science	14.0900	Bachelor's	2005-2006
2257	Computer Science	14.0900	Bachelor's	2006-2007
2258	Computer Science	14.0900	Bachelor's	2007-2008
2259	Computer Science	14.0900	Bachelor's	2008-2009
2260	Computer Science	14.0900	Bachelor's	2009-2010
2261	Computer Science	14.0900	Bachelor's	2004-2005
2262	Computer Science	14.0900	Bachelor's	2005-2006
2263	Computer Science	14.0900	Bachelor's	2006-2007
2264	Computer Science	14.0900	Bachelor's	2007-2008
2265	Computer Science	14.0900	Bachelor's	2008-2009
2266	Computer Science	14.0900	Bachelor's	2009-2010
2267	Computer Science	14.0900	Bachelor's	2010-2011
2268	Computer Science	14.0900	Bachelor's	2011-2012
2269	Computer Science	14.0900	Bachelor's	2004-2005
2270	Computer Science	14.0900	Bachelor's	2005-2006
2271	Computer Science	14.0900	Bachelor's	2006-2007
2272	Computer Science	14.0900	Bachelor's	2007-2008
2273	Computer Science	14.0900	Bachelor's	2008-2009
2274	Computer Science	14.0900	Bachelor's	2009-2010
2275	Computer Science	14.0900	Bachelor's	2010-2011
2276	Computer Science	14.0900	Bachelor's	2011-2012
2277	Computer Science	14.0900	Bachelor's	2006-2007
2278	Computer Science	14.0900	Bachelor's	2007-2008
2279	Computer Science	14.0900	Bachelor's	2004-2005
2280	Computer Science	14.0900	Bachelor's	2005-2006
2281	Computer Science	14.0900	Bachelor's	2006-2007
2282	Computer Science	14.0900	Bachelor's	2005-2006
2283	Computer Science	14.0900	Bachelor's	2006-2007
2284	Computer Science	14.0900	Bachelor's	2007-2008
2285	Computer Science	14.0900	Bachelor's	2008-2009
2286	Computer Science	14.0900	Bachelor's	2009-2010
2287	Computer Science	14.0900	Bachelor's	2005-2006
2288	Computer Science	14.0900	Bachelor's	2006-2007
2289	Computer Science	14.0900	Bachelor's	2007-2008
2290	Computer Science	14.0900	Bachelor's	2008-2009
2291	Computer Science	14.0900	Bachelor's	2009-2010
2292	Computer Science	14.0900	Bachelor's	2004-2005
2293	Computer Science	14.0900	Bachelor's	2005-2006
2294	Computer Science	14.0900	Bachelor's	2006-2007
2295	Computer Science	14.0900	Bachelor's	2007-2008
2296	Computer Science	14.0900	Bachelor's	2008-2009
2297	Computer Science	14.0900	Bachelor's	2004-2005
2298	Computer Science	14.0900	Bachelor's	2005-2006
2299	Computer Science	14.0900	Bachelor's	2006-2007
2300	Computer Science	14.0900	Bachelor's	2007-2008
2301	Computer Science	14.0900	Bachelor's	2008-2009
2302	Computer Science	14.0900	Bachelor's	2009-2010
2303	Computer Science	14.0900	Bachelor's	2010-2011
2304	Computer Science	14.0900	Bachelor's	2011-2012
2305	Computer Science	14.0900	Bachelor's	2007-2008
2306	Computer Science	14.0900	Bachelor's	2008-2009
2307	Computer Science	14.0900	Bachelor's	2009-2010
2308	Computer Science	14.0900	Bachelor's	2007-2008
2309	Computer Science	14.0900	Bachelor's	2008-2009
2310	Computer Science	14.0900	Bachelor's	2009-2010
2311	Computer Science	14.0900	Bachelor's	2007-2008
2312	Computer Science	14.0900	Bachelor's	2008-2009
2313	Computer Science	14.0900	Bachelor's	2009-2010
2314	Computer Science	14.0900	Bachelor's	2010-2011
2315	Computer Science	14.0900	Bachelor's	2011-2012
2316	Computer Science	14.0900	Bachelor's	2004-2005
2317	Computer Science	14.0900	Bachelor's	2005-2006
2318	Computer Science	14.0900	Bachelor's	2006-2007
2319	Computer Science	14.0900	Bachelor's	2007-2008
2320	Computer Science	14.0900	Bachelor's	2007-2008
2321	Computer Science	14.0900	Bachelor's	2008-2009
2322	Computer Science	14.0900	Bachelor's	2009-2010
2323	Computer Science	14.0900	Bachelor's	2004-2005
2324	Computer Science	14.0900	Bachelor's	2005-2006
2325	Computer Science	14.0900	Bachelor's	2006-2007
2326	Computer Science	14.0900	Bachelor's	2007-2008
2327	Computer Science	14.0900	Bachelor's	2008-2009
2328	Computer Science	14.0900	Bachelor's	2009-2010
2329	Computer Science	14.0900	Bachelor's	2010-2011
2330	Computer Science	14.0900	Bachelor's	2011-2012
2331	Computer Science	14.0900	Bachelor's	2004-2005
2332	Computer Science	14.0900	Bachelor's	2005-2006
2333	Computer Science	14.0900	Bachelor's	2006-2007
2334	Computer Science	14.0900	Bachelor's	2007-2008
2335	Computer Science	14.0900	Bachelor's	2008-2009
2336	Computer Science	14.0900	Bachelor's	2009-2010
2337	Computer Science	14.0900	Bachelor's	2014-2015
2338	Computer Science	14.0900	Bachelor's	2013-2014
2339	Computer Science	14.0900	Bachelor's	2012-2013
2340	Computer Science	14.0900	Bachelor's	2011-2012
2341	Computer Science	14.0900	Bachelor's	2010-2011
2342	Computer Science	14.0900	Bachelor's	2009-2010
2343	Computer Science	14.0900	Bachelor's	2010-2011
2344	Computer Science	14.0900	Bachelor's	2014-2015
2345	Computer Science	14.0900	Bachelor's	2013-2014
2346	Computer Science	14.0900	Bachelor's	2012-2013
2347	Computer Science	14.0900	Bachelor's	2011-2012
2348	Computer Science	14.0900	Bachelor's	2014-2015
2349	Computer Science	14.0900	Bachelor's	2010-2011
2350	Computer Science	14.0900	Bachelor's	2011-2012
2351	Computer Science	14.0900	Bachelor's	2012-2013
2352	Computer Science	14.0900	Bachelor's	2013-2014
2353	Computer Science	14.0900	Bachelor's	2014-2015
2354	Computer Science	14.0900	Bachelor's	2010-2011
2355	Computer Science	14.0900	Bachelor's	2011-2012
2356	Computer Science	14.0900	Bachelor's	2012-2013
2357	Computer Science	14.0900	Bachelor's	2013-2014
2358	Computer Science	14.0900	Bachelor's	2014-2015
2359	Computer Science	14.0900	Bachelor's	2014-2015
2360	Computer Science	14.0900	Bachelor's	2013-2014
2361	Computer Science	14.0900	Bachelor's	2012-2013
2362	Computer Science	14.0900	Bachelor's	2011-2012
2363	Computer Science	14.0900	Bachelor's	2010-2011
2364	Computer Science	14.0900	Bachelor's	2009-2010
2365	Computer Science	14.0900	Bachelor's	2014-2015
2366	Computer Science	14.0900	Bachelor's	2015-2016
2367	Computer Science	14.0900	Bachelor's	2015-2016
2368	Computer Science	14.0900	Bachelor's	2015-2016
2369	Computer Science	14.0900	Bachelor's	2015-2016
2370	Computer Science	14.0900	Bachelor's	2014-2015
2371	Computer Science	14.0900	Bachelor's	2013-2014
2372	Computer Science	14.0900	Bachelor's	2012-2013
2373	Computer Science	14.0900	Bachelor's	2014-2015
2374	Computer Science	14.0900	Bachelor's	2015-2016
2375	Computer Science	14.0900	Bachelor's	2015-2016
2376	Computer Science	14.0900	Bachelor's	2016-2017
2377	Computer Science	14.0900	Bachelor's	2015-2016
2378	Computer Science	14.0900	Bachelor's	2016-2017
2379	Computer Science	14.0900	Bachelor's	2016-2017
2380	Computer Science	14.0900	Bachelor's	2013-2014
2381	Computer Science	14.0900	Bachelor's	2014-2015
2382	Computer Science	14.0900	Bachelor's	2015-2016
2383	Computer Science	14.0900	Bachelor's	2016-2017
2384	Computer Science	14.0900	Bachelor's	2010-2011
2385	Computer Science	14.0900	Bachelor's	2011-2012
2386	Computer Science	14.0900	Bachelor's	2012-2013
2387	Computer Science	14.0900	Bachelor's	2013-2014
2388	Computer Science	14.0900	Bachelor's	2014-2015
2389	Computer Science	14.0900	Bachelor's	2015-2016
2390	Computer Science	14.0900	Bachelor's	2016-2017
2391	Computer Science	14.0900	Bachelor's	2015-2016
2392	Computer Science	14.0900	Bachelor's	2012-2013
2393	Computer Science	14.0900	Bachelor's	2013-2014
2394	Computer Science	14.0900	Bachelor's	2014-2015
2395	Computer Science	14.0900	Bachelor's	2015-2016
2396	Computer Science	14.0900	Bachelor's	2016-2017
2397	Computer Science	14.0900	Bachelor's	2015-2016
2398	Computer Science	14.0900	Bachelor's	2015-2016
2399	Software Engineering	14.0903	Bachelor's	2006-2007
2400	Software Engineering	14.0903	Bachelor's	2007-2008
2401	Software Engineering	14.0903	Bachelor's	2011-2012
2402	Software Engineering	14.0903	Bachelor's	2012-2013
2403	Software Engineering	14.0903	Bachelor's	2013-2014
2404	Software Engineering	14.0903	Bachelor's	2013-2014
2405	Software Engineering	14.0903	Bachelor's	2014-2015
2406	Software Engineering	14.0903	Bachelor's	2014-2015
2407	Software Engineering	14.0903	Bachelor's	2004-2005
2408	Software Engineering	14.0903	Bachelor's	2005-2006
2409	Software Engineering	14.0903	Bachelor's	2006-2007
2410	Software Engineering	14.0903	Bachelor's	2007-2008
2411	Software Engineering	14.0903	Bachelor's	2008-2009
2412	Software Engineering	14.0903	Bachelor's	2009-2010
2413	Software Engineering	14.0903	Bachelor's	2010-2011
2414	Software Engineering	14.0903	Bachelor's	2011-2012
2415	Software Engineering	14.0903	Bachelor's	2004-2005
2416	Software Engineering	14.0903	Bachelor's	2005-2006
2417	Software Engineering	14.0903	Bachelor's	2006-2007
2418	Software Engineering	14.0903	Bachelor's	2007-2008
2419	Software Engineering	14.0903	Bachelor's	2008-2009
2420	Software Engineering	14.0903	Bachelor's	2009-2010
2421	Software Engineering	14.0903	Bachelor's	2010-2011
2422	Software Engineering	14.0903	Bachelor's	2011-2012
2423	Software Engineering	14.0903	Bachelor's	2010-2011
2424	Software Engineering	14.0903	Bachelor's	2011-2012
2425	Computer Science	14.0903	Bachelor's	2004-2005
2426	Computer Science	14.0903	Bachelor's	2005-2006
2427	Computer Science	14.0903	Bachelor's	2006-2007
2428	Computer Science	14.0903	Bachelor's	2007-2008
2429	Computer Science	14.0903	Bachelor's	2008-2009
2430	Computer Science	14.0903	Bachelor's	2009-2010
2431	Computer Science	14.0903	Bachelor's	2010-2011
2432	Computer Science	14.0903	Bachelor's	2011-2012
2433	Software Engineering	14.0903	Bachelor's	2008-2009
2434	Software Engineering	14.0903	Bachelor's	2009-2010
2435	Software Engineering	14.0903	Bachelor's	2010-2011
2436	Software Engineering	14.0903	Bachelor's	2011-2012
2437	Software Engineering	14.0903	Bachelor's	2008-2009
2438	Software Engineering	14.0903	Bachelor's	2009-2010
2439	Software Engineering	14.0903	Bachelor's	2014-2015
2440	Software Engineering	14.0903	Bachelor's	2013-2014
2441	Software Engineering	14.0903	Bachelor's	2012-2013
2442	Software Engineering	14.0903	Bachelor's	2011-2012
2443	Software Engineering	14.0903	Bachelor's	2010-2011
2444	Software Engineering	14.0903	Bachelor's	2009-2010
2445	Software Engineering	14.0903	Bachelor's	2015-2016
2446	Software Engineering	14.0903	Bachelor's	2015-2016
2447	Software Engineering	14.0903	Bachelor's	2015-2016
2448	Software Engineering	14.0903	Bachelor's	2014-2015
2449	Software Engineering	14.0903	Bachelor's	2013-2014
2450	Software Engineering	14.0903	Bachelor's	2012-2013
2451	Software Engineering	14.0903	Bachelor's	2016-2017
2452	Software Engineering	14.0903	Bachelor's	2012-2013
2453	Software Engineering	14.0903	Bachelor's	2013-2014
2454	Software Engineering	14.0903	Bachelor's	2014-2015
2455	Software Engineering	14.0903	Bachelor's	2015-2016
2456	Software Engineering	14.0903	Bachelor's	2016-2017
2457	Electrical Engineering	14.1000	Bachelor's	2009-2010
2458	Electrical Engineering	14.1000	Bachelor's	2010-2011
2459	Electrical Engineering	14.1000	Bachelor's	2011-2012
2460	Electrical Engineering	14.1000	Bachelor's	2012-2013
2461	Electrical Engineering	14.1000	Bachelor's	2008-2009
2462	Electrical Engineering	14.1000	Bachelor's	2009-2010
2463	Electrical Engineering	14.1000	Bachelor's	2010-2011
2464	Electrical Engineering	14.1000	Bachelor's	2011-2012
2465	Electrical Engineering	14.1000	Bachelor's	2003-2004
2466	Electrical Engineering	14.1000	Bachelor's	2004-2005
2467	Electrical Engineering	14.1000	Bachelor's	2005-2006
2468	Electrical Engineering	14.1000	Bachelor's	2006-2007
2469	Electrical Engineering	14.1000	Bachelor's	2007-2008
2470	Electrical Engineering	14.1000	Bachelor's	2008-2009
2471	Electrical Engineering	14.1000	Bachelor's	2009-2010
2472	Electrical Engineering	14.1000	Bachelor's	2010-2011
2473	Electrical Engineering	14.1000	Bachelor's	2011-2012
2474	Electrical Engineering	14.1000	Bachelor's	2012-2013
2475	Electrical Engineering	14.1000	Bachelor's	2003-2004
2476	Electrical Engineering	14.1000	Bachelor's	2004-2005
2477	Electrical Engineering	14.1000	Bachelor's	2005-2006
2478	Electrical Engineering	14.1000	Bachelor's	2006-2007
2479	Electrical Engineering	14.1000	Bachelor's	2007-2008
2480	Electrical Engineering	14.1000	Bachelor's	2008-2009
2481	Electrical Engineering	14.1000	Bachelor's	2009-2010
2482	Electrical Engineering	14.1000	Bachelor's	2010-2011
2483	Electrical Engineering	14.1000	Bachelor's	2011-2012
2484	Electrical Engineering	14.1000	Bachelor's	2012-2013
2485	Electrical Engineering	14.1000	Bachelor's	2013-2014
2486	Electrical Engineering	14.1000	Bachelor's	2009-2010
2487	Electrical Engineering	14.1000	Bachelor's	2010-2011
2488	Electrical Engineering	14.1000	Bachelor's	2011-2012
2489	Computer Science + X	14.1000	Bachelor's	2003-2004
2490	Computer Science + X	14.1000	Bachelor's	2004-2005
2491	Computer Science + X	14.1000	Bachelor's	2005-2006
2492	Electrcal & Computer Engineering	14.1000	Bachelor's	2006-2007
2493	Computer Science + X	14.1000	Bachelor's	2007-2008
2494	Computer Science + X	14.1000	Bachelor's	2008-2009
2495	Computer Science + X	14.1000	Bachelor's	2009-2010
2496	Computer Science + X	14.1000	Bachelor's	2010-2011
2497	Computer Science + X	14.1000	Bachelor's	2011-2012
2498	Computer Science + X	14.1000	Bachelor's	2012-2013
2499	Electrical Engineering	14.1000	Bachelor's	2004-2005
2500	Electrical Engineering	14.1000	Bachelor's	2005-2006
2501	Electrical Engineering	14.1000	Bachelor's	2006-2007
2502	Electrical Engineering	14.1000	Bachelor's	2007-2008
2503	Electrical Engineering	14.1000	Bachelor's	2008-2009
2504	Electrical Engineering	14.1000	Bachelor's	2009-2010
2505	Electrical Engineering	14.1000	Bachelor's	2010-2011
2506	Electrical Engineering	14.1000	Bachelor's	2011-2012
2507	Electrical Engineering	14.1000	Bachelor's	2012-2013
2508	Electrical Engineering	14.1000	Bachelor's	2013-2014
2509	Electrical Engineering	14.1000	Bachelor's	2007-2008
2510	Electrical Engineering	14.1000	Bachelor's	2008-2009
2511	Electrical Engineering	14.1000	Bachelor's	2009-2010
2512	Electrical Engineering	14.1000	Bachelor's	2010-2011
2513	Electrical Engineering	14.1000	Bachelor's	2011-2012
2514	Electrical Engineering	14.1000	Bachelor's	2012-2013
2515	Electrical Engineering	14.1000	Bachelor's	2013-2014
2516	Electrical Engineering	14.1000	Bachelor's	2013-2014
2517	Electrical Engineering	14.1000	Bachelor's	2013-2014
2518	Electrical Engineering	14.1000	Bachelor's	2003-2004
2519	Electrical Engineering	14.1000	Bachelor's	2013-2014
2520	Electrical Engineering	14.1000	Bachelor's	2012-2013
2521	Electrical Engineering	14.1000	Bachelor's	2013-2014
2522	Electrical Engineering	14.1000	Bachelor's	2014-2015
2523	Electrical Engineering	14.1000	Bachelor's	2014-2015
2524	Electrical Engineering	14.1000	Bachelor's	2014-2015
2525	Computer Science + X	14.1000	Bachelor's	2013-2014
2526	Computer Science + X	14.1000	Bachelor's	2014-2015
2527	Electrical Engineering	14.1000	Bachelor's	2014-2015
2528	Electrical Engineering	14.1000	Bachelor's	2013-2014
2529	Electrical Engineering	14.1000	Bachelor's	2012-2013
2530	Electrical Engineering	14.1000	Bachelor's	2011-2012
2531	Electrical Engineering	14.1000	Bachelor's	2010-2011
2532	Electrical Engineering	14.1000	Bachelor's	2009-2010
2533	Electrical Engineering	14.1000	Bachelor's	2014-2015
2534	Electrical Engineering	14.1000	Bachelor's	2013-2014
2535	Electrical Engineering	14.1000	Bachelor's	2012-2013
2536	Electrical Engineering	14.1000	Bachelor's	2011-2012
2537	Electrical Engineering	14.1000	Bachelor's	2010-2011
2538	Computer Science + X	14.1000	Bachelor's	2014-2015
2539	Computer Science + X	14.1000	Bachelor's	2013-2014
2540	Computer Science + X	14.1000	Bachelor's	2012-2013
2541	Computer Science + X	14.1000	Bachelor's	2011-2012
2542	Computer Science + X	14.1000	Bachelor's	2010-2011
2543	Computer Science + X	14.1000	Bachelor's	2010-2011
2544	Computer Science + X	14.1000	Bachelor's	2011-2012
2545	Computer Science + X	14.1000	Bachelor's	2012-2013
2546	Computer Science + X	14.1000	Bachelor's	2013-2014
2547	Computer Science + X	14.1000	Bachelor's	2014-2015
2548	Electrical Engineering	14.1000	Bachelor's	2014-2015
2549	Electrical Engineering	14.1000	Bachelor's	2013-2014
2550	Electrical Engineering	14.1000	Bachelor's	2012-2013
2551	Electrical Engineering	14.1000	Bachelor's	2011-2012
2552	Electrical Engineering	14.1000	Bachelor's	2010-2011
2553	Electrical Engineering	14.1000	Bachelor's	2014-2015
2554	Electrical Engineering	14.1000	Bachelor's	2013-2014
2555	Electrical Engineering	14.1000	Bachelor's	2012-2013
2556	Electrical Engineering	14.1000	Bachelor's	2011-2012
2557	Electrical Engineering	14.1000	Bachelor's	2010-2011
2558	Electrical Engineering	14.1000	Bachelor's	2009-2010
2559	Electrical Engineering	14.1000	Bachelor's	2015-2016
2560	Computer Science + X	14.1000	Bachelor's	2011-2012
2561	Computer Science + X	14.1000	Bachelor's	2013-2014
2562	Computer Science + X	14.1000	Bachelor's	2014-2015
2563	Computer Science + X	14.1000	Bachelor's	2012-2013
2564	Electrical Engineering	14.1000	Bachelor's	2006-2007
2565	Electrical Engineering	14.1000	Bachelor's	2007-2008
2566	Electrical Engineering	14.1000	Bachelor's	2008-2009
2567	Electrical Engineering	14.1000	Bachelor's	2009-2010
2568	Electrical Engineering	14.1000	Bachelor's	2010-2011
2569	Electrical Engineering	14.1000	Bachelor's	2011-2012
2570	Electrical Engineering	14.1000	Bachelor's	2012-2013
2571	Computer Science + X	14.1000	Bachelor's	2010-2011
2572	Computer Science + X	14.1000	Bachelor's	2009-2010
2573	Computer Science + X	14.1000	Bachelor's	2010-2011
2574	Computer Science + X	14.1000	Bachelor's	2011-2012
2575	Computer Science + X	14.1000	Bachelor's	2012-2013
2576	Computer Science + X	14.1000	Bachelor's	2013-2014
2577	Computer Science + X	14.1000	Bachelor's	2014-2015
2578	Electrical Engineering	14.1000	Bachelor's	2015-2016
2579	Electrical Engineering	14.1000	Bachelor's	2015-2016
2580	Electrical Engineering	14.1000	Bachelor's	2015-2016
2581	Electrical Engineering	14.1000	Bachelor's	2015-2016
2582	Computer Science + X	14.1000	Bachelor's	2015-2016
2583	Electrical Engineering	14.1000	Bachelor's	2012-2013
2584	Electrical Engineering	14.1000	Bachelor's	2013-2014
2585	Electrical Engineering	14.1000	Bachelor's	2014-2015
2586	Computer Science + X	14.1000	Bachelor's	2014-2015
2587	Computer Science + X	14.1000	Bachelor's	2013-2014
2588	Computer Science + X	14.1000	Bachelor's	2012-2013
2589	Computer Science + X	14.1000	Bachelor's	2011-2012
2590	Computer Science + X	14.1000	Bachelor's	2010-2011
2591	Computer Science + X	14.1000	Bachelor's	2016-2017
2592	Electrical Engineering	14.1000	Bachelor's	2016-2017
2593	Computer Science + X	14.1000	Bachelor's	2016-2017
2594	Electrical Engineering	14.1000	Bachelor's	2015-2016
2595	Electrical Engineering	14.1000	Bachelor's	2016-2017
2596	Electrical Engineering	14.1000	Bachelor's	2016-2017
2597	Electrical Engineering	14.1000	Bachelor's	2013-2014
2598	Electrical Engineering	14.1000	Bachelor's	2014-2015
2599	Electrical Engineering	14.1000	Bachelor's	2015-2016
2600	Electrical Engineering	14.1000	Bachelor's	2016-2017
2601	Computer Science + X	14.1000	Bachelor's	2015-2016
2602	Computer Science + X	14.1000	Bachelor's	2015-2016
2603	Electrical Engineering	14.1000	Bachelor's	2015-2016
2604	Computer Science + X	14.1000	Bachelor's	2015-2016
2605	Computer Science + X	14.1000	Bachelor's	2016-2017
2606	Electrical Engineering	14.1000	Bachelor's	2006-2007
2607	Electrical Engineering	14.1000	Bachelor's	2007-2008
2608	Electrical Engineering	14.1000	Bachelor's	2008-2009
2609	Electrical Engineering	14.1000	Bachelor's	2009-2010
2610	Electrical Engineering	14.1000	Bachelor's	2010-2011
2611	Electrical Engineering	14.1000	Bachelor's	2011-2012
2612	Electrical Engineering	14.1000	Bachelor's	2012-2013
2613	Electrical Engineering	14.1000	Bachelor's	2013-2014
2614	Electrical Engineering	14.1000	Bachelor's	2014-2015
2615	Electrical Engineering	14.1000	Bachelor's	2015-2016
2616	Electrical Engineering	14.1000	Bachelor's	2015-2016
2617	Electrical Engineering	14.1000	Bachelor's	2010-2011
2618	Electrical Engineering	14.1000	Bachelor's	2011-2012
2619	Electrical Engineering	14.1000	Bachelor's	2012-2013
2620	Electrical Engineering	14.1000	Bachelor's	2013-2014
2621	Electrical Engineering	14.1000	Bachelor's	2014-2015
2622	Electrical Engineering	14.1000	Bachelor's	2015-2016
2623	Electrical Engineering	14.1000	Bachelor's	2016-2017
2624	Computer Science + X	14.1000	Bachelor's	2015-2016
2625	Computer Science + X	14.1000	Bachelor's	2016-2017
2626	Materials Science and Engineering	14.1800	Bachelor's	2008-2009
2627	Materials Science and Engineering	14.1800	Bachelor's	2009-2010
2628	Materials Science and Engineering	14.1800	Bachelor's	2010-2011
2629	Materials Science and Engineering	14.1800	Bachelor's	2011-2012
2630	Mechanical Engineering	14.1900	Bachelor's	2008-2009
2631	Mechanical Engineering	14.1900	Bachelor's	2009-2010
2632	Mechanical Engineering	14.1900	Bachelor's	2010-2011
2633	Mechanical Engineering	14.1900	Bachelor's	2011-2012
2634	Mechanical Engineering	14.1900	Bachelor's	2008-2009
2635	Mechanical Engineering	14.1900	Bachelor's	2009-2010
2636	Mechanical Engineering	14.1900	Bachelor's	2010-2011
2637	Mechanical Engineering	14.1900	Bachelor's	2011-2012
2638	Mechanical Engineering	14.1900	Bachelor's	2012-2013
2639	Mechanical Engineering	14.1900	Bachelor's	2003-2004
2640	Mechanical Engineering	14.1900	Bachelor's	2004-2005
2641	Mechanical Engineering	14.1900	Bachelor's	2005-2006
2642	Mechanical Engineering	14.1900	Bachelor's	2006-2007
2643	Mechanical Engineering	14.1900	Bachelor's	2007-2008
2644	Mechanical Engineering	14.1900	Bachelor's	2008-2009
2645	Mechanical Engineering	14.1900	Bachelor's	2009-2010
2646	Mechanical Engineering	14.1900	Bachelor's	2010-2011
2647	Mechanical Engineering	14.1900	Bachelor's	2011-2012
2648	Mechanical Engineering	14.1900	Bachelor's	2012-2013
2649	Mechanical Engineering	14.1900	Bachelor's	2013-2014
2650	Mechanical Engineering	14.1900	Bachelor's	2009-2010
2651	Mechanical Engineering	14.1900	Bachelor's	2010-2011
2652	Mechanical Engineering	14.1900	Bachelor's	2011-2012
2653	Mechanical Engineering	14.1900	Bachelor's	2003-2004
2654	Mechanical Engineering	14.1900	Bachelor's	2004-2005
2655	Mechanical Engineering	14.1900	Bachelor's	2005-2006
2656	Mechanical Engineering	14.1900	Bachelor's	2006-2007
